Date,Station,Code,Max_Temp_C,Max_Depart,Min_Temp_C,Min_Depart,Humidity_%,Lat,Lon
2024-01-05,Chandigarh- Airport,99928.0,,,8.4,1.0,,30.6833,76.7833
2024-01-05,Chandigarh Airport,99928.0,,,8.4,1.0,,30.6833,76.7833
2024-01-05,Chandigarh-Panchkula,99929.0,,,6.9,,,30.7,76.85
2024-01-05,Chandigarh-Mohali,99930.0,14.5,,7.8,,100.0,30.7,76.7167
2024-01-05,Hyderabad-Rajinder Nagar,99931.0,28.0,0.0,16.0,3.0,57.0,17.3333,78.3333
2024-01-05,Hyderabad-Hayathnagar,99932.0,27.6,0.0,18.0,4.0,71.0,17.3167,78.6
2024-01-05,Hyderabad-Hakimpet,99933.0,26.5,0.0,16.5,0.0,57.0,17.6167,78.4667
2024-01-05,Hyderabad-Icrisat Patancheru,99934.0,27.8,0.0,17.4,4.0,39.0,17.5,78.2667
2024-01-05,Ahmedabad-Airport,99935.0,26.7,,15.9,,59.0,23.0667,72.6333
2024-01-05,Ahmedabad-Navrangpura (S.P.Stadium),99936.0,,,13.8,,,23.05,72.5667
2024-01-05,Ahmedabad-Rakhiyal,99937.0,,,16.5,,,23.0167,72.6333
2024-01-05,Ahmedabad-Chandkheda,99938.0,,,15.0,,,23.1,72.5667
2024-01-05,Ahmedabad-Satellite Area (ISRO-SAC),99939.0,,,14.3,,,23.0167,72.5167
2024-01-05,Navi Mumbai (Panvel),99940.0,,,,,,18.9833,73.1167
2024-01-05,Mumbai-Borivali,99941.0,,,,,,19.2167,72.85
2024-01-05,Mumbai-Powai,99942.0,,,,,,19.1167,72.9
2024-01-05,Mumbai-Chembur,99943.0,,,,,,19.05,72.8833
2024-01-05,Mumbai-Mulund,99944.0,,,,,,19.1667,72.9333
2024-01-05,Mumbai-Worli,99945.0,,,,,,19.0167,72.8167
2024-01-05,Thiruvallikeni,99946.0,,,,,,13.05,80.2667
2024-01-05,Chennai-Madhavaram,99947.0,,,,,,13.15,80.2167
2024-01-05,Chennai-Ennore,99948.0,29.4,,23.8,,,13.2667,80.3333
2024-01-05,Bhubneshwar-OUAT,99949.0,,,,,,20.25,85.8
2024-01-05,Ranchi-Kanke,99950.0,,,14.7,,,23.4333,85.3167
2024-01-05,Dehradun-Karanpur,99951.0,,,,,,30.3167,78.05
2024-01-05,Dehradun-Jhajhara,99952.0,,,,,,30.3167,78.0167
2024-01-05,Dehradun-Sahastradhara,99953.0,,,,,,30.3667,78.1167
2024-01-05,Dehradun-Asharori,99954.0,,,,,,30.2333,77.9667
2024-01-05,Dehradun-UCOST,99955.0,,,,,,30.3333,77.9167
2024-01-05,Ahmedabad-Ambli-Bopal,99956.0,,,14.6,,,23.0333,72.45
2024-01-05,Ahmedabad-Raikhad,99957.0,,,16.3,,,23.0167,72.5667
2024-01-05,Ahmedabad-Pirana,99958.0,,,16.8,,,22.9667,72.55
2024-01-05,"Ahmedabad-IIPH,Gandhi Nagar",99959.0,,,12.3,,,23.2333,72.6833
2024-01-05,"Ahmedabad-Gift City, Gandhi Nagar",99960.0,,,12.4,,,23.15,72.6667
2024-01-05,Bengaluru-International Airport,99962.0,,,19.0,4.0,,13.1667,77.7
2024-01-05,Bengaluru-GKVK,99963.0,29.0,1.0,18.2,2.0,53.0,13.0,77.6167
2024-01-05,Jaipur-Vaishali Nagar,99966.0,,,7.4,0.0,,26.9,75.65
2024-01-05,Jaipur-Transport Nagar,99967.0,,,7.4,0.0,,26.9,75.8333
2024-01-05,Jaipur-Collectorate Circle,99968.0,,,7.4,0.0,,26.9167,75.7833
2024-01-05,Jaipur-Amer,99969.0,,,7.4,0.0,,26.9833,75.85
2024-01-05,Lucknow-Hanuman Setu,99970.0,,,,,,26.85,80.9333
2024-01-05,Lucknow-Control Room,99971.0,,,,,,26.8833,80.9333
2024-01-05,Lucknow-Malihabad,99972.0,,,,,,27.1167,81.1167
2024-01-05,Lucknow-Mohanlalganj,99973.0,,,,,,27.1167,80.5333
2024-01-05,Raipur-Labhandi,99974.0,,,14.0,,,21.2333,81.7
2024-01-05,Srinagar-Airport,99975.0,,,-1.2,,,34.0,74.75
2024-01-05,Srinagar-Dal Lake,99976.0,,,-3.0,-1.0,,34.1333,74.8667
2024-01-05,Bhopal-Airport,99977.0,,,,,,23.2833,77.3333
2024-01-05,Bhopal-Nabi Bagh,99978.0,,,,,,23.1333,77.4
2024-01-05,Guwahati-Dispur,99979.0,,,,,,26.1333,91.7833
2024-01-05,Jammu-Mata Vaishno Devi ji,99980.0,,,6.0,,,33.0333,74.95
2024-01-05,Jammu-Airport,99981.0,,,1.9,,,32.6833,74.8333
2024-01-05,Panjim-Pernem,99983.0,,,,,,15.7167,73.7833
2024-01-05,Panjim-Mapusa,99984.0,,,,,,15.6,73.8
2024-01-05,Panjim-Old Goa,99985.0,32.8,,23.1,,83.0,15.4667,73.9167
2024-01-05,Patna-City,99986.0,22.8,1.0,12.6,3.0,90.0,25.5833,85.2167
2024-01-05,Guwahati-IIT Guwahati,99987.0,,,,,,26.1833,91.6833
2024-01-05,Gilgit,99990.0,13.5,,-2.8,,45.0,35.9167,74.3
2024-01-05,Skardu,99991.0,6.0,,-8.6,,28.0,35.2833,74.6333
2024-01-05,Muzaffarabad,99996.0,,,3.2,,,34.35,73.4667
2024-01-05,"Dindigul IAF


",99997.0,27.8,0.0,17.6,2.0,57.0,17.3167,78.2167
2024-01-05,CHAKULIA,100001.0,,,,,,23.0333,84.5333
2024-01-05,DHANBAD,100002.0,,,,,,23.8333,86.4333
2024-01-05,GARHWA,100003.0,,,,,,24.1667,83.8167
2024-01-05,GUMLA,100004.0,,,,,,22.6167,84.5
2024-01-05,HAZARIBAGH,100005.0,,,,,,24.0167,85.3833
2024-01-05,KODERMA,100006.0,,,,,,24.4333,85.5333
2024-01-05,LOHARDAGA,100007.0,,,,,,23.4167,84.6833
2024-01-05,PAKUR,100008.0,,,,,,24.6333,87.8167
2024-01-05,Ramgarh,100009.0,,,,,,23.6167,85.5333
2024-01-05,SAHEBGANJ,100010.0,,,,,,25.2333,87.6333
2024-01-05,SIMDEGA,100011.0,,,13.1,,,22.6167,84.4833
2024-01-05,APMC CHINCHOLI,100012.0,,,,,,17.4333,77.4333
2024-01-05,AABU ROAD,100013.0,,,,,,24.4833,72.7667
2024-01-05,ANOOPGARH,100014.0,,,,,,29.1833,73.2167
2024-01-05,ANTA,100015.0,,,,,,25.1667,76.3167
2024-01-05,ATRU,100016.0,,,,,,24.8667,76.6667
2024-01-05,BAJJU,100017.0,,,,,,27.9333,72.5
2024-01-05,BALOTRA,100018.0,,,,,,25.8333,72.2333
2024-01-05,BANDIKUI,100019.0,,,,,,27.0333,76.5667
2024-01-05,BARAN,100020.0,,,,,,25.1,76.5
2024-01-05,BARISADRI,100021.0,,,,,,24.4167,74.4667
2024-01-05,BARODAMEV,100022.0,,,,,,27.4833,76.8667
2024-01-05,BASSI,100023.0,,,,,,26.8333,76.0667
2024-01-05,BAYANA,100024.0,,,,,,26.95,77.3333
2024-01-05,BEAWAR,100025.0,,,,,,26.0833,74.3167
2024-01-05,BEGU,100026.0,,,,,,24.9167,74.9167
2024-01-05,BHADRA,100027.0,,,,,,29.1,75.1667
2024-01-05,BHAWANI MANDI,100028.0,,,,,,24.4167,75.8167
2024-01-05,BHINMAL,100029.0,,,,,,25.0167,72.2833
2024-01-05,BIJAY NAGAR,100030.0,,,,,,25.9333,74.6333
2024-01-05,BIJOLIYA,100031.0,,,,,,25.1667,75.3333
2024-01-05,BILARA,100032.0,,,,,,26.1667,73.7167
2024-01-05,CHABRA,100033.0,,,,,,24.6833,76.85
2024-01-05,CHAKSU,100034.0,,,,,,26.6,75.9667
2024-01-05,CHIRAWA,100035.0,,,,,,28.2167,75.65
2024-01-05,CHOMEHLA,100036.0,,,,,,23.9333,75.6167
2024-01-05,CHOMU F AND V,100037.0,,,,,,27.1667,75.7333
2024-01-05,CHOMU GRAIN,100038.0,,,,,,27.1667,75.7333
2024-01-05,CHOTTISADRI,100039.0,,,,,,24.4333,74.6833
2024-01-05,DAUSA,100040.0,,,,,,26.9,76.3333
2024-01-05,DEEDWANA,100041.0,,,,,,27.4167,74.5833
2024-01-05,DEEG,100042.0,,,,,,27.4667,77.3167
2024-01-05,DEGANA,100043.0,,,,,,26.9,74.3333
2024-01-05,DEI,100044.0,,,,,,25.6833,75.9333
2024-01-05,DEOLI,100045.0,,,,,,25.7667,75.3667
2024-01-05,DOONI,100046.0,,,,,,25.8667,75.6
2024-01-05,DUNGARPUR,100047.0,,,,,,23.8667,73.7167
2024-01-05,FATEHNAGAR,100048.0,,,,,,24.8167,74.0833
2024-01-05,FATEHPUR,100049.0,,,3.7,,,27.9833,74.5
2024-01-05,GAJSINGHPUR,100050.0,,,,,,29.6667,73.4333
2024-01-05,GANGAPUR CITY,100051.0,,,,,,26.4833,76.6833
2024-01-05,GANGAPUR-RJ,100052.0,,,,,,25.2167,74.2667
2024-01-05,GHARSANA,100053.0,,,,,,29.0167,73.7333
2024-01-05,GOLUWALA,100054.0,,,,,,29.6333,74.0667
2024-01-05,GUDA GODJI,100055.0,,,,,,27.8833,75.5167
2024-01-05,HINDOUN,100056.0,,,,,,26.7667,77.0167
2024-01-05,IKLERA,100057.0,,,,,,24.4167,76.5667
2024-01-05,ITAWA,100058.0,,,,,,25.5333,76.3833
2024-01-05,JAITARAN,100059.0,,,,,,26.2,73.9333
2024-01-05,JAITSAR,100060.0,,,,,,29.35,73.6667
2024-01-05,KAMAN,100062.0,,,,,,27.6167,77.1833
2024-01-05,KAPASAN,100063.0,,,,,,24.8833,74.3
2024-01-05,KEKRI,100064.0,,,,,,25.9833,75.1667
2024-01-05,KESHORAIPATAN,100065.0,,,,,,25.3167,75.9333
2024-01-05,KESRISINGHPUR,100066.0,,,,,,29.95,73.6167
2024-01-05,KHAIRTHAL,100067.0,,,,,,27.8,76.7333
2024-01-05,KHAJUWALA,100068.0,,,,,,28.7,72.5833
2024-01-05,KHANPUR,100069.0,,,,,,24.7333,76.4
2024-01-05,KHERLI,100070.0,,,,,,27.2167,77.0333
2024-01-05,KISHANGARH RENWAL,100071.0,,,,,,26.9,75.2
2024-01-05,KOTPUTLI,100072.0,,,,,,27.6833,76.2
2024-01-05,KUCHAMANCITY,100073.0,,,,,,27.15,74.85
2024-01-05,LALSOT,100074.0,,,,,,26.5667,76.3333
2024-01-05,LOONKARANSAR,100075.0,,,,,,28.4833,73.7333
2024-01-05,M. KISHANGARH,100076.0,,,,,,26.5833,74.8667
2024-01-05,MAHUWA MANDAWAR,100077.0,,,,,,27.05,76.9333
2024-01-05,MAHUWA RJ,100078.0,,,,,,27.1667,76.8667
2024-01-05,MALPURA,100079.0,,,,,,26.3,75.3667
2024-01-05,MANDALGARH,100080.0,,,,,,25.2,75.0833
2024-01-05,MANDAWARI,100081.0,,,,,,27.1667,76.8667
2024-01-05,MERTA CITY,100082.0,,,,,,26.6333,74.0167
2024-01-05,NADBAI,100083.0,,,,,,27.5167,76.4833
2024-01-05,NAGAR,100084.0,,,,,,27.3833,76.4833
2024-01-05,NAWALGARH,100085.0,,,,,,27.8333,75.2667
2024-01-05,NEEM KA THANA,100086.0,,,,,,27.7333,75.7667
2024-01-05,NIMBAHERA,100087.0,,,,,,24.6167,74.6833
2024-01-05,NIWAI,100088.0,,,,,,26.3667,75.9333
2024-01-05,NOHAR,100089.0,,,,,,29.1833,74.7667
2024-01-05,NOKHA,100090.0,,,,,,27.55,73.45
2024-01-05,PADAMPUR,100091.0,,,,,,29.7167,73.6167
2024-01-05,PALSANA,100092.0,,,,,,27.4833,75.3667
2024-01-05,PHALODI,100093.0,,,,,,27.1167,72.3667
2024-01-05,PILIBANGA,100094.0,,,,,,29.4833,74.0667
2024-01-05,PIPARCITY,100095.0,,,,,,26.3833,73.55
2024-01-05,PRATAPGARH RJ,100096.0,,,,,,24.0333,74.7833
2024-01-05,RAISINGHNAGAR,100097.0,,,,,,29.5333,73.4333
2024-01-05,RAJDHANI MANDI KUKARKHERA,100098.0,,,,,,26.9833,75.7667
2024-01-05,RAMGANJ MANDI,100099.0,,,,,,24.6333,75.9333
2024-01-05,RANI,100100.0,,,,,,25.3333,73.3167
2024-01-05,RANIWARA,100101.0,,,,,,24.75,72.2
2024-01-05,RATANGARH,100102.0,,,,,,28.0667,74.6167
2024-01-05,RAWATSAR,100103.0,,,,,,29.2667,74.4167
2024-01-05,RAWLA,100104.0,,,,,,28.85,72.8833
2024-01-05,SADULPUR,100105.0,,,,,,28.6333,75.3833
2024-01-05,SADULSHAHAR,100106.0,,,,,,29.9167,74.1833
2024-01-05,SANCHORE,100107.0,,,,,,24.7667,71.85
2024-01-05,SANGARIYA,100108.0,,,,,,29.7833,74.4667
2024-01-05,SARDAR SHAHAR,100109.0,,,,,,28.4167,74.4833
2024-01-05,SHAHPURA,100110.0,,,,,,25.6333,74.9333
2024-01-05,SOJAT ROAD,100111.0,,,,,,25.8667,73.75
2024-01-05,SRI DUNGARGARH,100112.0,,,,,,28.0667,74.0
2024-01-05,SRI MADHOPUR,100113.0,,,,,,27.4667,75.6
2024-01-05,SRI VIJAYNAGAR,100114.0,,,,,,29.25,73.5
2024-01-05,SRIGANGANAGAR F AND V,100115.0,,,,,,29.9167,73.8667
2024-01-05,SRIKARANPUR,100116.0,,,,,,29.85,73.4667
2024-01-05,SUJANGARH,100117.0,,,,,,27.7167,74.4833
2024-01-05,SUMERGANJ,100118.0,,,,,,25.7333,76.2167
2024-01-05,SUMERPUR,100119.0,,,,,,25.15,73.0833
2024-01-05,SURAJGARH,100120.0,,,,,,28.3,75.7333
2024-01-05,SURATGARH,100121.0,,,,,,29.3167,73.9
2024-01-05,UNIYARA,100122.0,,,,,,25.9167,76.0333
2024-01-05,ACHHALDA APMC,100123.0,,,,,,26.7167,79.4167
2024-01-05,ACHNERA,100124.0,,,,,,27.1833,77.7667
2024-01-05,AJUHA,100125.0,,,,,,25.7,81.25
2024-01-05,AKBARPUR,100126.0,,,,,,26.4333,82.55
2024-01-05,ANAND NAGAR APMC,100127.0,,,,,,27.1,83.2833
2024-01-05,ATARRA APMC,100128.0,,,,,,25.2833,80.5833
2024-01-05,AURAIYA,100129.0,,,,,,26.4667,79.4833
2024-01-05,BADAUN,100130.0,,,,,,28.0333,79.1167
2024-01-05,BALRAMPUR APMC,100131.0,,,,,,27.4333,82.1833
2024-01-05,BANGARMAU,100132.0,,,,,,26.8833,80.2167
2024-01-05,BASTI,100133.0,,,,,,26.8333,82.7667
2024-01-05,BHARTHANA,100134.0,,,,,,26.75,79.2
2024-01-05,BHARUASUMERPUR,100135.0,,,,,,25.8333,80.15
2024-01-05,BILSI,100136.0,,,,,,28.1167,78.9167
2024-01-05,BINDIKI,100137.0,,,,,,26.0333,80.5833
2024-01-05,BISALPUR,100138.0,,,,,,28.2833,79.8167
2024-01-05,BULANDSHAHAR,100139.0,,,,,,28.4167,77.8833
2024-01-05,CHANDAULI,100140.0,,,14.8,,,25.3,83.2333
2024-01-05,CHANDAUSI,100141.0,,,,,,28.4667,78.7667
2024-01-05,CHARRA,100142.0,,,,,,27.9333,78.4
2024-01-05,CHAUBEPUR,100143.0,,,,,,26.6167,80.1833
2024-01-05,CHIBRAMAU,100144.0,,,,,,27.15,79.4667
2024-01-05,DADRI UP,100145.0,,,,,,28.5667,77.55
2024-01-05,DEORIA,100146.0,,,,,,26.4667,83.7833
2024-01-05,ETAH,100147.0,,,,,,27.55,78.6833
2024-01-05,FARRUKHABAD,100148.0,,,,,,27.3,79.3667
2024-01-05,FATEHPUR APMC,100149.0,,,,,,25.9,80.7833
2024-01-05,FATEHPUR SIKRI,100150.0,,,,,,27.1,77.2667
2024-01-05,FIROZABAD APMC,100151.0,,,,,,27.1667,78.4
2024-01-05,GHIROR,100152.0,,,,,,27.1833,78.8167
2024-01-05,GOLAGOKARNATH,100153.0,,,,,,28.0833,80.4667
2024-01-05,HAPUR,100154.0,,,,,,28.7333,77.8167
2024-01-05,HASANPUR APMC,100155.0,,,,,,28.7333,78.2833
2024-01-05,HATHRAS,100156.0,,,,,,27.6167,78.0667
2024-01-05,JAIS,100157.0,,,,,,26.2667,81.5333
2024-01-05,JALALABAD APMC,100158.0,,,,,,27.7333,79.65
2024-01-05,JALAUN,100159.0,,,,,,26.1333,79.3333
2024-01-05,JANGIPURA,100160.0,,,,,,25.65,83.5667
2024-01-05,JAUNPUR APMC,100161.0,,,12.7,,,25.7667,82.7167
2024-01-05,KAIMGANJ,100162.0,,,,,,27.55,79.3167
2024-01-05,KANNAUJ,100163.0,,,,,,27.0333,79.9
2024-01-05,KARWI APMC,100164.0,,,,,,25.2167,80.9333
2024-01-05,KASGANJ,100165.0,,,,,,27.8,78.6333
2024-01-05,KHAIR,100166.0,,,,,,27.9333,77.8333
2024-01-05,KHALILABAD,100167.0,,,,,,26.7667,83.0333
2024-01-05,KHURJA,100168.0,,,,,,28.25,77.85
2024-01-05,KONCH,100169.0,,,,,,26.0,79.1667
2024-01-05,KOSIKALAN,100170.0,,,,,,27.7833,77.4333
2024-01-05,LALITPUR,100171.0,,,,,,24.7,78.4167
2024-01-05,MADHOGANJ,100172.0,,,,,,27.4,79.8667
2024-01-05,MAHMUDABAD,100173.0,,,,,,27.3,81.1167
2024-01-05,MAHOBA,100174.0,,,,,,25.2833,79.8667
2024-01-05,MAURANIPUR,100175.0,,,,,,25.4333,78.5833
2024-01-05,MILAK,100176.0,,,,,,28.6167,79.1667
2024-01-05,MIRZAPUR,100177.0,,,,,,25.1333,82.5667
2024-01-05,MUSKERA,100178.0,,,,,,25.6667,79.8
2024-01-05,NAANPARA,100179.0,,,,,,27.8667,81.5
2024-01-05,NAJIBABAD APMC,100180.0,,,,,,29.6167,78.3667
2024-01-05,NAUGARH APMC,100181.0,,,,,,27.2833,83.0833
2024-01-05,NAUTANWA APMC,100182.0,,,,,,27.4333,83.4333
2024-01-05,NAWABGANJ APMC,100183.0,,,,,,26.8667,82.1333
2024-01-05,PALIA KALAN,100184.0,,,,,,28.4333,80.5667
2024-01-05,PARTAWAL,100185.0,,,,,,26.9667,83.6167
2024-01-05,POWAYAN,100186.0,,,,,,28.0667,80.0833
2024-01-05,PRATAPGARH,100187.0,,,,,,25.7,81.5167
2024-01-05,HINGOLI,100188.0,,,,,,25.45,81.7667
2024-01-05,PURANPUR,100189.0,,,,,,28.5167,80.1
2024-01-05,RAMPUR,100191.0,,,,,,28.8333,79.0333
2024-01-05,RASRA APMC,100193.0,,,,,,25.8667,83.8333
2024-01-05,RATH,100194.0,,,,,,25.6,79.5667
2024-01-05,ROBERTSGANJ,100195.0,,,,,,24.6833,83.0667
2024-01-05,SADABAD APMC,100196.0,,,,,,27.4167,78.0333
2024-01-05,SAFDARGANJ,100197.0,,,,,,26.9,81.3333
2024-01-05,SAHIYAPUR,100198.0,,,,,,27.4167,81.85
2024-01-05,SAHJANWA APMC,100199.0,,,,,,26.7667,83.2167
2024-01-05,SAMBHAL APMC,100200.0,,,,,,28.5833,78.5667
2024-01-05,SANDILA APMC,100201.0,,,,,,27.0667,80.4833
2024-01-05,SHAGANJ,100202.0,,,,,,26.05,82.6833
2024-01-05,SHAHBAD HARDOI,100203.0,,,,,,27.6667,79.9333
2024-01-05,SHAMLI,100204.0,,,,,,29.5833,77.4167
2024-01-05,SHIKOHABAD,100205.0,,,,,,27.1167,78.5667
2024-01-05,SIRSAGANJ,100206.0,,,,,,27.05,78.6833
2024-01-05,TIKUNIYA,100208.0,,,,,,28.3833,80.9833
2024-01-05,TULSIPUR APMC,100209.0,,,,,,27.5333,82.4
2024-01-05,TUNDLA,100210.0,,,,,,27.2333,78.25
2024-01-05,UJHANI,100211.0,,,,,,28.0,79.0167
2024-01-05,UNNAO APMC,100212.0,,,,,,26.5333,80.5167
2024-01-05,URAI,100213.0,,,,,,26.0,79.3833
2024-01-05,WAZIRGANJ APMC,100214.0,,,,,,28.2167,79.0667
2024-01-05,BAZPUR,100215.0,,,,,,29.1667,79.15
2024-01-05,GADARPUR,100216.0,,,,,,29.1667,79.15
2024-01-05,HALDWANI,100217.0,,,,,,29.2,79.4833
2024-01-05,JASPUR,100218.0,,,,,,29.2833,78.8333
2024-01-05,KASHIPUR,100219.0,,,,,,29.2167,78.9333
2024-01-05,KHATIMA,100220.0,,,,,,28.9167,79.9667
2024-01-05,NANAKMATTA,100221.0,,,,,,28.9333,79.8
2024-01-05,RAMNAGAR,100222.0,,,,,,28.9667,79.4167
2024-01-05,ROORKEE,100223.0,,,,,,29.8833,77.8667
2024-01-05,SITARGANJ,100224.0,,,,,,28.9167,79.7
2024-01-05,VIKASNAGAR,100225.0,,,,,,30.4667,77.7667
2024-01-05,BAGDA KRISHAK BAZAR,100226.0,,,,,,23.35,87.05
2024-01-05,BETHUADAHARI PRINCIPAL MARKET YARD,100227.0,,,,,,23.6167,88.3667
2024-01-05,BISHNUPUR,100228.0,,,,,,23.1333,87.3333
2024-01-05,DHUPGURI PRINCIPAL MARKET YARD,100229.0,,,,,,26.5833,89.0
2024-01-05,FALAKATA,100230.0,,,,,,26.5833,89.2167
2024-01-05,GANGARAMPUR,100231.0,,,,,,25.5667,88.3667
2024-01-05,ISLAMPUR PRINCIPAL MARKET YARD,100232.0,,,,,,26.2667,88.1833
2024-01-05,JIYAGANJ KRISHAK BAZAR,100233.0,,,,,,24.25,88.2833
2024-01-05,KALNA SUB MARKET YARD,100234.0,,,,,,23.2167,88.35
2024-01-05,KARIMPUR SUBMARKET YARD,100235.0,,,,,,23.9833,88.6333
2024-01-05,MOHAMAD BAZAR KRISHAK BAZAR,100236.0,,,,,,23.9833,87.5667
2024-01-05,NAKASHIPARA KRISHAK BAZAR,100237.0,,,,,,23.6167,88.3667
2024-01-05,PANSKURA I KRISHAK BAZAR,100238.0,,,,,,22.4,87.7333
2024-01-05,SAMSHERGANJ KRISHAK BAZAR,100239.0,,,,,,24.6667,87.9333
2024-01-05,SAMSI SUB MARKET YARD,100240.0,,,,,,25.2167,88.0
2024-01-05,SHEORAPHULI,100241.0,,,,,,22.8,88.3167
2024-01-05,SIMLAPAL,100242.0,,,,,,22.9667,87.2667
2024-01-05,BALOD,100243.0,,,,,,21.6667,82.7833
2024-01-05,BHATAPARA,100244.0,,,,,,21.7333,81.9333
2024-01-05,DHAMTARI,100245.0,,,,,,20.7333,81.4833
2024-01-05,KAWARADHA,100246.0,,,0.0,,,22.0333,81.2333
2024-01-05,KURUD,100247.0,,,,,,20.8333,81.7167
2024-01-05,MUNGELI,100248.0,,,,,,22.0667,81.6833
2024-01-05,NAVAPARA,100249.0,,,,,,20.9667,82.1167
2024-01-05,PATELPALI RAIGARH,100250.0,,,,,,21.8667,83.3667
2024-01-05,RAJIM,100251.0,,,,,,20.9667,81.8833
2024-01-05,HIMMATNAGAR,100252.0,,,,,,23.5833,72.9667
2024-01-05,VADALI APMC,100253.0,,,,,,23.9333,73.0333
2024-01-05,ADAMPUR,100254.0,,,,,,29.2833,75.4667
2024-01-05,ASANDH,100255.0,,,,,,29.5333,76.6167
2024-01-05,ATELI APMC,100256.0,,,,,,28.1,76.25
2024-01-05,BHATTU KALAN APMC,100257.0,,,,,,29.3833,75.35
2024-01-05,CH DADRI,100258.0,,,,,,28.5833,76.2667
2024-01-05,CHEEKA,100259.0,,,,,,29.9167,76.2333
2024-01-05,CHHACHHRAULI,100260.0,,,,,,30.2333,77.3667
2024-01-05,DABWALI,100261.0,,,,,,29.9667,74.6833
2024-01-05,DHAND,100262.0,,,,,,29.8833,76.6167
2024-01-05,ELLANABAD,100263.0,,,,,,29.4667,74.6667
2024-01-05,FATEHABAD,100264.0,,,5.3,,,29.5167,75.45
2024-01-05,FEROZPUR JHIRKA APMC,100265.0,,,,,,27.8,76.95
2024-01-05,GANAUR,100266.0,,,,,,29.1333,77.0167
2024-01-05,GOHANA,100267.0,,,,,,29.15,76.6833
2024-01-05,HODAL,100268.0,,,,,,28.5667,77.2
2024-01-05,INDRI,100269.0,,,,,,29.8833,77.05
2024-01-05,ISMAILABAD,100270.0,,,,,,30.1167,76.6667
2024-01-05,ISRANA APMC,100271.0,,,,,,29.2833,76.85
2024-01-05,JAGADHRI APMC,100272.0,,,,,,30.15,77.2833
2024-01-05,JAKHAL,100273.0,,,,,,29.8,75.8167
2024-01-05,JHAJJAR,100274.0,10.1,,9.5,,99.0,28.6,76.6667
2024-01-05,JIND,100275.0,,,,,,29.4667,76.05
2024-01-05,JULANA,100276.0,,,,,,29.1333,76.3833
2024-01-05,KAITHAL,100277.0,,,,,,29.5667,76.2667
2024-01-05,KALANWALI,100278.0,,,,,,29.8333,74.9833
2024-01-05,KALAYAT,100279.0,,,,,,29.6833,76.2333
2024-01-05,KANINA APMC,100280.0,,,,,,28.3167,76.3
2024-01-05,KOSLI APMC,100281.0,,,,,,28.4167,76.4667
2024-01-05,LADWA,100282.0,,,,,,29.9833,77.05
2024-01-05,MADLAUDA,100283.0,,,,,,29.4167,76.8167
2024-01-05,MEHAM APMC,100284.0,,,,,,28.9667,76.3167
2024-01-05,MOHINDERGARH APMC,100285.0,,,,,,28.2833,76.15
2024-01-05,MULLANA,100286.0,,,,,,30.2667,77.0333
