Date,Station,Code,Max_Temp_C,Max_Depart,Min_Temp_C,Min_Depart,Humidity_%,Lat,Lon
2024-01-05,NARAINGARH APMC,100287.0,,,,,,30.4833,77.1167
2024-01-05,NARNAUND,100288.0,,,,,,29.2167,76.1333
2024-01-05,NARWANA,100289.0,,,,,,29.5833,76.1167
2024-01-05,NIGDHU APMC,100290.0,,,,,,29.8333,76.7333
2024-01-05,NISSING,100291.0,,,,,,29.75,76.7833
2024-01-05,NUH APMC,100292.0,,,,,,28.1,77.0167
2024-01-05,PAI APMC,100293.0,,,,,,29.7,76.5333
2024-01-05,PALWAL,100294.0,,,,,,28.1333,77.3333
2024-01-05,PANCHKULA APMC,100295.0,,,6.9,,,30.6667,76.8667
2024-01-05,PEHOWA,100296.0,,,,,,29.9833,76.5833
2024-01-05,PILLUKHERA,100297.0,,,,,,29.35,76.4833
2024-01-05,PUNDRI,100298.0,,,,,,29.7667,76.5667
2024-01-05,PUNHANA APMC,100299.0,,,,,,27.8667,77.2
2024-01-05,RAIPUR RANI APMC,100300.0,,,,,,30.5833,77.0167
2024-01-05,RANIA,100301.0,,,,,,29.5167,74.8333
2024-01-05,RATIA,100302.0,,,,,,29.6833,75.5667
2024-01-05,REWARI,100303.0,,,,,,28.1833,76.6
2024-01-05,SADHAURA APMC,100304.0,,,,,,30.3833,77.2167
2024-01-05,SAFIDON,100305.0,,,,,,29.4167,76.6667
2024-01-05,SAMALKHA,100306.0,,,,,,29.2333,77.0167
2024-01-05,SHAHBAD,100307.0,,,,,,30.1667,76.8667
2024-01-05,SHAHZADPUR APMC,100308.0,,,,,,30.45,77.0167
2024-01-05,SIWANI,100309.0,,,,,,28.9167,75.6
2024-01-05,SONEPAT,100310.0,,,,,,29.1333,77.0167
2024-01-05,TAURU APMC,100311.0,,,,,,28.2167,76.9667
2024-01-05,TOHANA,100312.0,,,,,,29.7167,75.9
2024-01-05,UCHANA,100313.0,,,7.3,,,29.4667,76.1833
2024-01-05,UKLANA APMC,100314.0,,,,,,29.5,75.9167
2024-01-05,YAMUNA NAGAR APMC,100315.0,,,,,,30.1333,77.2667
2024-01-05,NARWAL,100316.0,,,,,,32.7167,74.9
2024-01-05,PARIMPORA SGR,100317.0,,,,,,34.0833,74.7833
2024-01-05,AGAR,100318.0,,,,,,23.7167,76.0167
2024-01-05,ASHTA,100319.0,,,,,,23.0167,76.7167
2024-01-05,BALAGHAT,100320.0,,,,,,21.7833,80.2
2024-01-05,BARELI,100321.0,,,,,,22.9833,78.2333
2024-01-05,BIAORA,100322.0,,,,,,23.9167,76.9167
2024-01-05,BINA,100323.0,,,,,,24.1833,78.2167
2024-01-05,BURHANPUR,100324.0,,,,,,21.3333,76.15
2024-01-05,CHHINDWARA,100325.0,0.0,,0.0,,0.0,22.0667,78.9667
2024-01-05,DABRA,100326.0,,,,,,25.8667,78.25
2024-01-05,DAMOH,100327.0,,,,,,23.8333,79.4167
2024-01-05,DATIA,100328.0,,,,,,25.6667,78.4667
2024-01-05,GADARWARA,100329.0,,,,,,22.9167,78.7833
2024-01-05,HARDA,100330.0,,,,,,22.35,77.1
2024-01-05,ITARSI,100331.0,,,,,,22.6333,77.7667
2024-01-05,JAORA,100332.0,,,,,,23.6333,75.1333
2024-01-05,KATNI,100333.0,,,,,,23.8667,80.3667
2024-01-05,KHARGONE,100334.0,,,,,,22.1167,75.6
2024-01-05,KHATEGAON,100335.0,,,,,,22.6,76.9
2024-01-05,KHIRKIYA,100336.0,,,,,,22.1667,76.8667
2024-01-05,KRISHI UPAJ MANDI SAMITI-ANJAD,100337.0,,,,,,22.2167,75.1667
2024-01-05,KRISHI UPAJ MANDI SAMITI-BADWAHA,100338.0,,,,,,22.25,76.0333
2024-01-05,KRISHI UPAJ MANDI SAMITI-BANAPURA,100339.0,,,,,,22.4833,77.4833
2024-01-05,KRISHI UPAJ MANDI SAMITI-BHIKANGAON,100340.0,,,,,,21.8667,75.9667
2024-01-05,KRISHI UPAJ MANDI SAMITI-KARELI,100341.0,,,,,,22.9333,79.05
2024-01-05,KRISHI UPAJ MANDI SAMITI-KARHI,100342.0,,,,,,22.2667,75.8
2024-01-05,KRISHI UPAJ MANDI SAMITI-KUKSHI,100343.0,,,,,,22.2,74.7667
2024-01-05,KRISHI UPAJ MANDI SAMITI-NASRULLAGANJ,100344.0,,,,,,22.6833,77.2667
2024-01-05,KRISHI UPAJ MANDI SAMITI-PANDHURNA,100345.0,,,,,,21.5833,78.5167
2024-01-05,KRISHI UPAJ MANDI SAMITI-SANAWAD,100346.0,,,,,,22.1833,76.0667
2024-01-05,KRISHI UPAJ MANDI SAMITI-SAUNSAR,100347.0,,,,,,21.6667,78.8167
2024-01-05,KRISHI UPAJ MANDI SAMITI-SINGRAULI,100348.0,,,,,,24.0667,82.6167
2024-01-05,KRISHI UPAJ MANDI SAMITI-UDAIPURA,100349.0,,,,,,23.0667,78.5167
2024-01-05,MANDSAUR,100350.0,,,,,,24.1,75.05
2024-01-05,MHOW,100351.0,,,,,,22.5333,75.7333
2024-01-05,NEEMUCH,100352.0,,,,,,24.4667,74.85
2024-01-05,PIPARIYA,100353.0,,,,,,22.75,78.35
2024-01-05,RATLAM,100354.0,,,,,,23.3333,75.0333
2024-01-05,SENDHWA,100355.0,,,,,,22.05,74.9
2024-01-05,SHAJAPUR,100356.0,,,13.9,,,23.4333,76.3
2024-01-05,SHEOPURKALAN,100357.0,,,,,,25.6667,76.6667
2024-01-05,SHUJALPUR,100358.0,,,,,,23.3833,76.7333
2024-01-05,TIKAMGARH,100359.0,,,,,,24.7667,78.8167
2024-01-05,TIMARNI,100360.0,,,,,,22.3667,77.2167
2024-01-05,AATPADI,100361.0,,,,,,17.0333,74.6
2024-01-05,AHERI,100362.0,,,,,,19.4167,79.9833
2024-01-05,AMALNER,100363.0,,,,,,21.0,74.9833
2024-01-05,ARJUNI MORGOAN,100364.0,,,,,,20.8167,80.0167
2024-01-05,AUSA,100365.0,,,,,,18.2333,76.5
2024-01-05,BARAMATI,100366.0,,,,,,18.15,74.5833
2024-01-05,CHAMORSHI,100367.0,,,,,,19.9333,79.9
2024-01-05,CHANDVAD,100368.0,,,,,,20.1333,74.2333
2024-01-05,CHIKHALI,100369.0,,,,,,20.3333,76.2667
2024-01-05,DEVALA,100370.0,,,,,,20.4667,74.1667
2024-01-05,DIGRAS,100371.0,,,,,,20.1167,77.7167
2024-01-05,DONDAICHA,100372.0,,,,,,21.3333,74.5667
2024-01-05,DOUND,100373.0,,,,,,18.4667,74.5667
2024-01-05,GEVRAI,100374.0,,,,,,19.2667,75.75
2024-01-05,KANNAD,100375.0,,,,,,20.2667,75.1333
2024-01-05,LONAND,100376.0,,,,,,18.0333,74.1833
2024-01-05,MANGALWEDHA,100377.0,,,,,,20.5833,74.2
2024-01-05,MANGRULPEER,100378.0,,,,,,20.3167,77.3333
2024-01-05,MANORA,100379.0,,,,,,20.2167,77.5667
2024-01-05,NANDURBAR,100380.0,,,,,,21.3667,74.25
2024-01-05,RISOD,100381.0,,,,,,19.9833,76.7833
2024-01-05,SINDI,100382.0,,,,,,20.8167,78.8833
2024-01-05,VARORA,100383.0,,,,,,20.2333,79.0
2024-01-05,WASHIM,100384.0,,,,,,20.1,77.1333
2024-01-05,YEOLA,100385.0,,,,,,20.05,74.4833
2024-01-05,ANANDAPUR,100386.0,,,,,,21.1833,86.1167
2024-01-05,BAHADAJHOLA,100387.0,,,,,,20.0833,84.9167
2024-01-05,BALUGAON,100388.0,,,,,,19.7333,85.2167
2024-01-05,BARIPADA,100390.0,,,,,,21.9333,86.7667
2024-01-05,BETNOTI,100391.0,,,,,,21.7333,86.8333
2024-01-05,BHADRAK,100392.0,,,,,,21.0667,86.5167
2024-01-05,BONAI,100393.0,,,,,,21.7833,84.9333
2024-01-05,DUNGURIPALI,100395.0,,,,,,21.0333,83.55
2024-01-05,GUNUPUR,100396.0,,,,,,19.0833,83.8167
2024-01-05,JALESWAR,100399.0,,,,,,21.8,87.2333
2024-01-05,KUCHINDA,100401.0,,,,,,21.75,84.3667
2024-01-05,MALKANGIRI,100402.0,,,,,,18.3333,81.8833
2024-01-05,NIMAPARA,100404.0,,,,,,20.0667,86.0167
2024-01-05,PADAMPUR OD,100405.0,,,,,,21.0,84.9333
2024-01-05,PANPOSH,100406.0,,,,,,22.2333,84.7667
2024-01-05,PARALAKHEMUNDI,100407.0,30.9,,14.3,,69.0,18.7833,84.0833
2024-01-05,RAYAGADA,100408.0,,,,,,19.1833,83.4167
2024-01-05,TIKABALI,100409.0,,,,,,19.8,84.3667
2024-01-05,UDALA,100410.0,,,,,,21.5667,86.5667
2024-01-05,THATTANCHAVADY,100411.0,,,,,,11.9167,79.8167
2024-01-05,ABOHAR,100412.0,,,,,,30.15,74.1833
2024-01-05,AMLOH APMC,100413.0,,,,,,30.6167,76.2333
2024-01-05,BARNALA,100414.0,,,,,,30.3667,75.5333
2024-01-05,BHIKHI APMC,100415.0,,,,,,30.0667,75.5333
2024-01-05,BUDHLADA APMC,100416.0,,,,,,29.9167,75.55
2024-01-05,FARIDKOT APMC,100417.0,14.8,,7.8,,,30.6833,74.7667
2024-01-05,FATHEGARH SAHIB,100418.0,10.2,,6.9,,100.0,30.7167,76.4167
2024-01-05,FAZILKA,100419.0,,,,,,30.4,74.0333
2024-01-05,GIDDERBAHA,100420.0,,,,,,30.2,74.6667
2024-01-05,GURDASPUR APMC,100421.0,,,6.0,,,32.05,75.4333
2024-01-05,HOSHIYARPUR,100422.0,,,,,,31.5167,75.9
2024-01-05,KHANNA APMC,100423.0,,,,,,30.7167,76.2167
2024-01-05,KOTKAPURA APMC,100424.0,,,,,,30.5833,74.8333
2024-01-05,MALOUT APMC,100425.0,,,,,,30.2,74.5
2024-01-05,MANSA,100426.0,,,,,,29.9833,75.3833
2024-01-05,MAUR,100427.0,,,,,,30.0667,75.2167
2024-01-05,MOGA APMC,100428.0,,,,,,30.8333,75.1667
2024-01-05,MUKTSAR,100429.0,,,,,,30.4833,74.5167
2024-01-05,NAWANSHAHR MARKET,100430.0,,,,,,31.1167,76.1167
2024-01-05,RAMAN APMC,100431.0,,,,,,29.9667,74.9667
2024-01-05,RAMPURA PHUL,100432.0,,,,,,30.2667,75.2333
2024-01-05,ROPAR,100433.0,,,,,,30.95,76.5333
2024-01-05,SANGRUR,100434.0,,,,,,30.2333,75.8333
2024-01-05,SARDULGARH APMC,100435.0,,,,,,29.6833,75.2333
2024-01-05,TAPPA,100436.0,,,,,,30.2833,75.3667
2024-01-05,TARN TARAN APMC,100437.0,,,,,,31.4667,74.9333
2024-01-05,AMMOOR,100438.0,,,,,,12.9333,79.2667
2024-01-05,ANAIMALAI,100439.0,,,,,,10.5833,76.9333
2024-01-05,ANNUR,100440.0,,,,,,11.25,77.1167
2024-01-05,ANTHIYUR,100441.0,,,,,,11.3333,77.6667
2024-01-05,ARANI,100442.0,,,,,,12.0667,79.2833
2024-01-05,AVALURPET,100443.0,,,,,,12.85,79.2333
2024-01-05,CHETPET,100444.0,,,,,,12.5167,79.3667
2024-01-05,CHEYYAR,100445.0,,,,,,11.1,77.55
2024-01-05,CUMBUM,100446.0,,,,,,9.7167,77.2667
2024-01-05,DESUR,100447.0,,,,,,10.7833,79.4833
2024-01-05,DINDIGUL,100448.0,,,,,,10.35,77.95
2024-01-05,ERODE,100449.0,,,,,,10.2333,80.2167
2024-01-05,GINGEE,100450.0,,,,,,12.2333,79.6333
2024-01-05,GOBICHETTIPALAYAM,100451.0,,,,,,11.4667,77.4333
2024-01-05,GUDIYATHAM,100452.0,,,,,,10.6667,78.8833
2024-01-05,HARUR,100453.0,,,,,,12.5167,78.4833
2024-01-05,KALAVAI,100454.0,,,,,,12.7667,79.4167
2024-01-05,KALLAKURICHI,100455.0,,,,,,11.7333,78.95
2024-01-05,KAMUTHI,100456.0,,,,,,11.2833,78.3667
2024-01-05,KANCHEEPURAM,100457.0,,,,,,10.0167,80.2333
2024-01-05,KILPENNATHUR,100458.0,,,,,,11.7333,79.1833
2024-01-05,KUTHALAM,100459.0,,,,,,12.15,79.5667
2024-01-05,LALGUDI,100460.0,,,,,,10.8833,78.8
2024-01-05,MADURAI,100461.0,,,,,,9.9167,78.1333
2024-01-05,MAYILADUTHURAI,100463.0,,,,,,12.6833,79.65
2024-01-05,MOOLANUR,100464.0,,,,,,12.1167,77.7
2024-01-05,MUDHUKALATHUR,100465.0,,,,,,12.0333,78.5167
2024-01-05,NATHAM,100466.0,,,,,,12.3333,78.2333
2024-01-05,ODDANCHATRAM,100467.0,,,,,,18.1333,77.75
2024-01-05,PALANI,100468.0,,,,,,18.5167,77.5167
2024-01-05,PANRUTI,100469.0,,,,,,17.0667,79.55
2024-01-05,PARAMAKUDI,100470.0,,,,,,9.5333,78.6
2024-01-05,PARAMATHI VELUR,100471.0,,,,,,11.1167,78.0
2024-01-05,PERUNDURAI,100472.0,,,,,,11.2833,77.5667
2024-01-05,PETHAPPAMPATTI,100473.0,,,,,,10.9333,77.4333
2024-01-05,POLLACHI,100474.0,,,,,,27.1,77.0167
2024-01-05,POLUR,100475.0,,,,,,28.7333,79.1333
2024-01-05,RAJAPALAYAM,100476.0,,,,,,26.8667,77.5333
2024-01-05,RAJASINGAMANGALAM,100477.0,,,,,,28.2167,78.85
2024-01-05,SANKARAPURAM,100478.0,,,,,,27.4333,78.9167
2024-01-05,SATHYAMANGALAM,100479.0,,,,,,11.4833,77.2333
2024-01-05,SEMBANARKOIL,100480.0,,,,,,12.4667,79.7333
2024-01-05,SIRKALI,100481.0,,,,,,28.5333,79.7167
2024-01-05,THENI,100482.0,,,,,,26.7667,77.4833
2024-01-05,THIRUKOVILUR,100483.0,,,,,,11.0167,77.0167
2024-01-05,THIRUPATHUR,100484.0,,,,,,27.0667,78.5667
2024-01-05,THIRUPPUR,100485.0,,,,,,11.1,77.35
2024-01-05,THIYAGADURGAM,100486.0,,,,,,26.7167,79.0833
2024-01-05,TINDIVANAM,100487.0,,,,,,13.0167,79.3833
2024-01-05,UDUMALPET,100488.0,,,,,,10.6667,77.0167
2024-01-05,ULUNDURPETTAI,100489.0,,,,,,11.6833,79.2833
2024-01-05,USILAMPATTI,100490.0,,,,,,27.7333,77.7833
2024-01-05,VANDAVASI,100491.0,,,,,,29.6167,79.6
2024-01-05,VANIYAMBADI,100492.0,,,,,,27.2833,78.6167
2024-01-05,VELLAKOIL,100493.0,,,,,,11.1833,77.7667
2024-01-05,VETTAVALAM,100495.0,,,,,,27.4167,79.2333
2024-01-05,VIKIRAVANDI,100496.0,,,,,,28.5833,79.5333
2024-01-05,VILLUPURAM,100497.0,,,,,,27.5333,79.4833
2024-01-05,VIRUDHACHALAM,100498.0,,,,,,11.5167,79.3167
2024-01-05,VIRUDHUNAGAR,100499.0,,,,,,26.5333,77.9667
2024-01-05,ACHAMPET,100500.0,,,,,,16.4,78.6333
2024-01-05,ATMAKUR,100501.0,,,,,,15.8667,78.5833
2024-01-05,BADEPALLY,100502.0,,,,,,16.7667,78.15
2024-01-05,BHAINSA,100503.0,,,,,,19.1167,77.9667
2024-01-05,CHOPPADANDI,100504.0,,,,,,18.5833,79.1667
2024-01-05,DEVARAKADRA,100505.0,,,,,,16.6167,77.8333
2024-01-05,DEVARAKONDA,100506.0,,,,,,16.7167,78.9167
2024-01-05,ECHODA,100507.0,,,,,,18.1833,79.7167
2024-01-05,ENKOOR,100508.0,,,,,,19.4333,78.4667
2024-01-05,GADDIANNARAM,100509.0,,,,,,17.3333,80.4333
2024-01-05,GADWAL,100510.0,,,,,,16.2167,77.8
2024-01-05,GAJWEL,100511.0,,,,,,17.85,78.6667
2024-01-05,GANGADHARA,100512.0,,,,,,18.5833,79.0167
2024-01-05,GOLLAPALLY,100513.0,,,,,,18.7833,79.05
2024-01-05,GUDIMALKAPUR,100514.0,,,,,,17.3667,78.5167
2024-01-05,HUSNABAD,100515.0,,,,,,17.3833,78.4333
2024-01-05,JAGTIAL,100516.0,30.8,,17.7,,54.0,18.7833,78.9
2024-01-05,JAMMIKUNTA,100517.0,,,,,,18.2833,79.4667
2024-01-05,JANGAON,100518.0,,,,,,17.7333,79.1167
2024-01-05,KALWAKURTHY,100519.0,,,,,,16.6667,78.4833
2024-01-05,KAMAREDDY,100520.0,,,,,,18.3167,78.3333
2024-01-05,KARIMNAGAR,100521.0,,,19.9,,,18.4333,79.1333
2024-01-05,KESAMUDRAM,100522.0,,,,,,17.6833,79.8667
2024-01-05,MADNOOR,100523.0,,,,,,18.1333,79.2167
2024-01-05,MAHABUBABAD,100524.0,,,,,,17.6,80.0
2024-01-05,MAKTHAL,100525.0,,,,,,16.5,77.5167
2024-01-05,METPALLY,100526.0,,,,,,18.85,78.6333
2024-01-05,MIRYALAGUDA,100527.0,,,,,,16.8667,79.5667
2024-01-05,NAGARKURNOOL,100528.0,,,,,,16.4833,78.3167
2024-01-05,NAKREKAL,100529.0,,,,,,17.2167,79.4167
2024-01-05,NARAYANPET,100530.0,,,,,,16.7333,77.4833
2024-01-05,NARSAMPET,100531.0,,,,,,17.9167,79.9
2024-01-05,NAWABPET,100532.0,,,,,,16.35,78.0667
2024-01-05,PARGI,100533.0,,,,,,17.0667,79.2667
2024-01-05,PARKAL,100534.0,,,,,,17.1833,77.8833
2024-01-05,SADASIVPET,100535.0,,,,,,17.6167,77.9667
2024-01-05,SHADNAGAR,100536.0,,,,,,17.0667,78.2
2024-01-05,SHANKARAPALLY,100537.0,,,,,,17.45,78.1333
2024-01-05,SIDDIPET,100538.0,,,,,,18.1167,78.8667
2024-01-05,SURYAPETA,100539.0,,,,,,17.1333,79.6333
2024-01-05,TANDUR,100540.0,29.1,,13.7,,38.0,17.2667,77.5667
2024-01-05,TIRUMALGIRI,100541.0,,,,,,16.7167,79.3333
2024-01-05,VATPALLY,100542.0,,,,,,17.9,77.8667
2024-01-05,VIKARABAD,100543.0,,,,,,17.3333,77.9
2024-01-05,WANAPARTHY ROAD,100544.0,,,,,,16.3667,78.0667
2024-01-05,WANAPARTHY TOWN,100545.0,,,,,,16.3667,78.0667
2024-01-05,ZAHEERABAD,100546.0,,,,,,17.6833,77.6167
2024-01-05,JALNA,100547.0,,,17.5,,,19.8667,75.9
2024-01-05,PARTUR,100548.0,,,,,,19.5833,76.2167
2024-01-05,TUMSAR,100549.0,,,,,,21.3667,79.7333
2024-01-05,RAJSAMAND,100550.0,,,,,,25.0667,73.9167
2024-01-05,RIDMALSAR,100551.0,,,,,,29.5667,73.7333
2024-01-05,AMROHA APMC,100553.0,,,,,,28.9667,78.2667
2024-01-05,AYODHYA,100554.0,,,,,,26.7667,82.1167
2024-01-05,GONDA,100555.0,,,,,,27.1333,81.9667
2024-01-05,JAHANGIRABAD,100556.0,,,,,,28.3833,78.1167
2024-01-05,KOPAGANJ,100557.0,,,,,,26.0167,83.5667
2024-01-05,MOHAMADABAD APMC,100558.0,,,,,,27.3,79.45
2024-01-05,NOIDA APMC,100559.0,,,,,,28.5333,77.4167
2024-01-05,PILIBHIT,100560.0,,,,,,28.6167,79.8
2024-01-05,SAHARANPUR,100561.0,,,,,,29.9833,77.5
2024-01-05,Allain Duhangan,101000.0,,,,,,30.2333,78.8333
2024-01-05,Bajoli Holi,101002.0,,,6.0,,,32.2667,76.6667
2024-01-05,BASPA,101003.0,,,-1.0,,,31.4167,78.2333
2024-01-05,BUDHIL,101004.0,,,7.0,,,32.45,76.5333
2024-01-05,CHAMERA-III,101005.0,,,2.0,,,32.4667,76.4333
2024-01-05,CHANJU-I,101006.0,,,-4.0,,,32.7333,76.2
2024-01-05,CHUJACHEN,101007.0,,,,,,27.2,88.7
2024-01-05,CHUTAK,101008.0,4.0,,,,15.0,34.45,76.0833
2024-01-05,DHAULIA GANGA,101009.0,,,,,,29.9667,80.5667
2024-01-05,DIKCHU,101010.0,,,,,,27.4,88.5833
2024-01-05,INTEGRATED KASHANG,101011.0,,,-4.0,,,31.5833,78.25
2024-01-05,KAMENG-Bichom Dam,101012.0,,,,,,27.3,92.6167
2024-01-05,KAMENG-Tenga Dam,101013.0,,,,,,27.2167,92.65
2024-01-05,KARCHAM WANGTOO,101014.0,,,3.0,,,31.4833,78.1667
2024-01-05,Kiru,101015.0,0.2,,,,18.0,33.3333,75.95
2024-01-05,KISHANGANGA,101016.0,,,-2.4,,,34.65,74.75
2024-01-05,Kutehr,101017.0,,,6.0,,,32.3333,76.5167
2024-01-05,MALANA,101018.0,,,,,,32.1,77.25
2024-01-05,MALANA-II,101019.0,,,,,,32.0333,77.25
2024-01-05,MANERIBHALI-I,101020.0,,,,,,30.7333,78.5167
2024-01-05,MANERIBHALI-II (DHARASU),101021.0,,,,,,30.7167,78.4167
2024-01-05,Naitwar Mori,101022.0,,,,,,31.05,78.0333
2024-01-05,NATHPA JHAKRI,101023.0,,,4.0,,,31.55,77.9667
2024-01-05,NIMOO BAZGO,101024.0,0.4,,,,21.0,34.2,77.1833
2024-01-05,Pakal Dul,101025.0,,,0.2,,,33.45,75.8
2024-01-05,Parbati St. II,101026.0,,,1.0,,,31.9833,77.45
2024-01-05,RANGANADI,101027.0,,,,,,27.5,93.8167
2024-01-05,RANGIT,101028.0,,,,,,27.2833,88.2833
2024-01-05,RONGNICHU,101029.0,,,,,,27.1667,88.5333
2024-01-05,SAINJ,101030.0,,,0.0,,,31.7833,77.3167
2024-01-05,SANJAY (BHABA),101031.0,,,0.0,,,31.6167,78.0167
2024-01-05,SAWRA KUDDU,101032.0,,,8.0,,,31.1167,77.75
2024-01-05,SEWA-II,101033.0,,,0.2,,,32.6,75.8
2024-01-05,SHANAN,101034.0,,,3.0,,,32.0167,76.8333
2024-01-05,Shongtong Karcham,101035.0,,,0.0,,,31.5333,78.2667
2024-01-05,SHRINAGAR,101036.0,,,,,,32.25,77.2333
2024-01-05,SINGOLI BHATWARI,101037.0,,,,,,30.4,79.0333
2024-01-05,Sorang,101038.0,,,5.0,,,31.5833,77.8667
2024-01-05,Subansiri Lower,101039.0,,,,,,27.55,94.25
2024-01-05,Tapovan Vishnugad,101040.0,,,,,,30.4833,79.6167
2024-01-05,TASHIDING,101041.0,,,,,,27.3333,88.2167
2024-01-05,TEESTA III,101042.0,,,,,,27.6,88.65
2024-01-05,Tidong-I,101043.0,,,-6.0,,,31.55,78.3667
2024-01-05,UPPER SINDH-II,101044.0,,,-4.8,,,34.2167,75.0167
2024-01-05,Vishnugad Pipalkoti,101045.0,,,,,,30.5,79.4833
2024-01-05,VISHNUPRAYAG,101046.0,,,,,,30.6667,79.5
2024-01-05,Vyasi,101047.0,,,,,,30.5167,77.8833
2024-01-05,Abbott Mount,101048.0,,,,,,29.4333,80.0833
2024-01-05,Asan Bird Sanctuary,101049.0,,,,,,30.4333,77.6667
2024-01-05,Auli,101050.0,,,,,,30.7333,77.8833
2024-01-05,Badrinath,101051.0,,,,,,30.7333,79.2833
2024-01-05,Bageshwar,101052.0,,,,,,29.8333,79.7667
2024-01-05,Baijnath,101053.0,,,,,,29.9167,79.6167
2024-01-05,Bhimtal,101054.0,,,,,,29.35,79.5667
2024-01-05,Bhowali,101055.0,,,,,,29.3833,79.5
2024-01-05,Binsar,101056.0,,,,,,29.8667,79.8167
2024-01-05,Chakrata,101057.0,,,,,,30.7,77.8667
2024-01-05,Chaukori,101059.0,,,,,,29.8333,78.8833
2024-01-05,Chopta,101060.0,,,,,,29.95,79.0833
2024-01-05,Corbett National Park,101061.0,,,,,,29.5333,78.9333
2024-01-05,Devprayag,101062.0,,,,,,30.15,78.6
2024-01-05,Dhanaulti,101063.0,,,,,,30.4333,78.25
2024-01-05,Dharchula,101064.0,,,,,,29.85,80.5167
2024-01-05,Gangotri,101065.0,,,,,,31.0,78.9333
2024-01-05,Ghangaria,101066.0,,,,,,30.7,79.5833
2024-01-05,Gopeshwar,101067.0,,,,,,30.4167,79.3167
2024-01-05,Guptkashi,101068.0,,,,,,30.5167,79.0833
2024-01-05,Gwaldam,101069.0,,,,,,30.0167,79.5667
2024-01-05,Harsil,101070.0,,,,,,31.0333,78.7333
2024-01-05,Hemkund Sahib,101071.0,,,,,,29.95,78.15
2024-01-05,Jageshwar,101072.0,,,,,,29.6333,79.85
2024-01-05,Jeolikot,101073.0,,,,,,29.3333,79.4833
2024-01-05,Kanatal,101074.0,,,,,,30.4167,78.35
2024-01-05,Kedarnath,101075.0,,,,,,30.7167,79.0667
2024-01-05,Khirsu,101076.0,,,,,,30.1667,78.8667
2024-01-05,Lohaghat,101077.0,,,,,,29.4,80.0833
2024-01-05,Madhyamaheshwar,101078.0,,,,,,30.6333,79.2167
2024-01-05,Munsiyari,101079.0,,,,,,30.6,80.15
2024-01-05,Piran Kaliyar Sharif Dargah,101080.0,,,,,,29.9167,77.9333
2024-01-05,Rajaji National Park,101081.0,,,,,,30.05,78.1667
2024-01-05,Ranikhet,101083.0,,,,,,29.6333,79.4333
2024-01-05,Sattal,101084.0,,,,,,29.3667,79.5333
2024-01-05,Tanakpur,101085.0,,,,,,29.0667,80.1167
2024-01-05,Udham Singh Nagar,101086.0,,,,,,28.9667,79.5167
2024-01-05,Valley Of Flowers,101087.0,,,,,,30.7,79.5833
2024-01-05,Yamunotri,101088.0,,,,,,31.0167,78.4
